"sys_id","name","city","state","country","latitude","longitude","parent"
"0b0566a1f997ba105df65898443339b9","COMMUNAL NON-COMMERCIAL ENTERPRISE OF THE KYIV REGIONAL COUNCIL “KYIV REGIONAL CLINICAL HOSPITAL” HQ","Irpin City","Kyiv Region,Bucha District","Ukraine","","",""
"05e74c049876b21074140e8bd6d43bb9","Communal non-commercial enterprise of the Mykolaiv City Council “City Hospital No. 3” HQ","Mykolaiv","Mykolaiv region","Ukraine | Ukraine","","",""
"4925783295cbf2d0f7c44be8747ec0f3","Communal Non-Profit Enterprise ""Center of Primary Health Care” of Raivka Village Council"" HQ","village Raivka","Dnipropetrovsk region, Synelnykivskyi di","Ukraine | Ukraine","","",""
"5fcd34aac8faf6507414892be441fd06","Communal noncommercial enterprise «Territorial Medical Association «Regional Center for Emergency Me","Zaporizhzhia","Zaporizhzhia Region","Ukraine | Ukraine","","",""
"d670bc93ec5fc510078a8ddfae39e0c3","Communauté caribéenne","","","","","","The Americas region"
"f1707c93ec5fc510078a8ddfae39e083","Comores","","","","","","Africa region"
"51607493ec5fc510078a8ddfae39e00b","Conakry","","","","9.530493","-13.677263","Conakry"
"51607493ec5fc510078a8ddfae39e00e","Conakry","","","","","","Guinée"
"d9607493ec5fc510078a8ddfae39e008","Conakry Airport","","","","0","0","Conakry"
"95607493ec5fc510078a8ddfae39e01b","Conakry-radio","","","","","","Guinée"
"a9e585da78757510a79488cb25b6ba12","Confédération de l'Allemagne du Nord","","","","","",""
"ade585da78757510a79488cb25b6ba47","Confédération Germanique","","","","","",""
"9d703c93ec5fc510078a8ddfae39e075","Congo - Brazzaville","","","","","","Africa region"
"55703c93ec5fc510078a8ddfae39e072","Congo - Kinshasa","","","","","","Africa region"
"8f34c8bfc9a0e21050402dba9ef4d037","Congo - Kinshasa - Mobile","","","","","","Africa region"
"11607493ec5fc510078a8ddfae39e00c","Congo Est","","","","","","Congo - Kinshasa"
"6e70d0fcfc2be65057be12e3ce1d8809","Congo, Democratic Republic of the","","","","","","Africa region"
"d5703c93ec5fc510078a8ddfae39e079","Cook","","","","","","Asia and the Pacific region"
"d5607493ec5fc510078a8ddfae39e01f","Copenhagen Airport","","","","0","0","Brussels"
"12e509da78757510a79488cb25b6ba2d","Corée","","","","","",""
"79707c93ec5fc510078a8ddfae39e085","Corée du Nord","","","","","","Asia and the Pacific region"
"3d707c93ec5fc510078a8ddfae39e086","Corée du Sud","","","","","","Asia and the Pacific region"
"e9703c93ec5fc510078a8ddfae39e0a4","Costa Rica","","","","","","The Americas region"
"95607493ec5fc510078a8ddfae39e01d","Cotabato","","","","7.200743","124.245002","Davao"
"15703c93ec5fc510078a8ddfae39e078","Côte d'Ivoire","","","","","","Africa region"
"497bb41a413975108e4d535b9d23bf1d","Cotonou","","","","6.354382","2.390978","Abidjan"
"55607493ec5fc510078a8ddfae39e025","Cox's Bazar","","","","21.427384","91.979642","Dhaka"
"61f39474fc6be65057be12e3ce1d88f5","Crimea","","","","","","Europe and Central Asia region"
"19703c93ec5fc510078a8ddfae39e073","Crimée","","","","","","Europe and Central Asia region"
"a5707c93ec5fc510078a8ddfae39e051","Croatie","","","","","","Europe and Central Asia region"
"f917e7c519eb32d0f7c400a2088a2660","CS Kudi 3 HQ","Lume","","Democratic Republic of the Congo | Congo","","",""
"b1a76ae685773a10b210b11f4b121b8a","CS m HQ","v","","Benin | Bénin","","",""
"a9f3d474fc6be65057be12e3ce1d881d","CSC_LAT Buenos Aires","","","","","","The Americas region"
"74047608ec26f6d048eed6d99345da48","CSI d'Ouzal HQ","OUZAL","Far North","CAMEROON","","",""
"8cd3fac4ec26f6d048eed6d99345da35","CSI de Kerawa HQ","KERAWA","Far North","CAMEROON","","",""
"fef6eaccec22f6d048eed6d99345da73","CSI de Kolofata HQ","Kolofata","FAR NORTH","Cameroun","","",""
"256073ebfd917210edc289db3dffa6cb","CSI DE Kosala HQ","Kumba","","Cameroon","","",""
"6c95839d442e7ad0edc225c264a6269d","CSI de Makary HQ","Makary","Far North","Cameroon","","",""
"2ac31ecc446232d0edc225c264a62631","CSI de Tolkomari HQ","Tolkomari","FAR NORTH","cameroon","","",""
"5276bede44ae7614edc225c264a62698","CSPS Wangre HQ","Arbinda","","Burkina Faso | Burkina Faso","","",""
"b7fe4d908588c750b210b11f4b121b57","CSR KILO ETAT HQ","KILO ETAT","","Democratic Republic of the Congo | Congo","","",""
"e3faebc81963b690f7c400a2088a26ff","CSR LUBIRIHA HQ","Lubiriha","","Democratic Republic of the Congo | Congo","","",""
"1184ff01192372d0f7c400a2088a264c","CSR Lume HQ","Lume","","Democratic Republic of the Congo | Congo","","",""
"69fea173196bbe14f7c400a2088a2634","CSREF  GOURMA RHAROUS HQ","Rharous","","Mali | Mali","","",""
"39603d521c7e7250edc2cc259ede5f40","CSREF de Bourem HQ","Bourem","Gao","Mali | Mali","","",""
"da7cd9de1cba7250edc2cc259ede5f0d","CSREF de GAO HQ","Gao","Gao","Mali","","",""
"46b6a1921c3e7250edc2cc259ede5fbe","CSREF DE MENAKA HQ","Ménaka","Ménaka","Mali","","",""
"2b55927158fa3e1048ee8840d993273c","CSREF DE NIAFUNKE HQ","Niafunké","Tombouctou","Mali","","",""
"0ea4317f196bbe14f7c400a2088a26ce","CSREF GOUNDAM HQ","Goundam","","Mali | Mali","","",""
"ad703c93ec5fc510078a8ddfae39e0a5","Cuba","","","","","","The Americas region"
"95607493ec5fc510078a8ddfae39e022","Cucuta","","","","7.8849491","-72.4959703","Bucaramanga"
"55607493ec5fc510078a8ddfae39e023","Cuernavaca","","","","0","0","Mexique"
"25703c93ec5fc510078a8ddfae39e0a8","Curaçao","","","","","","The Americas region"
"d1607493ec5fc510078a8ddfae39e024","Cuzco","","","","","","Pérou"
"51ab2f8984cc43d0edc2850207094fe2","CWBF_Cambodia Wheelchair Basketball Federation HQ","Phnom Penh","","Cambodia | Cambodge","","",""
"15607493ec5fc510078a8ddfae39e026","Cyangugu","","","","","","Rwanda"
"7b603893ec5fc510078a8ddfae39e0df","Dak Quick Office","","","","0","0","Sénégal"
"15607493ec5fc510078a8ddfae39e02d","Dakar","","","","14.700157","-17.461934","Dakar"
"fe70d0fcfc2be65057be12e3ce1d883e","Dakar (regional)","","","","","","Africa region"
"a5607493ec5fc510078a8ddfae39e072","Dakar Airport","","","","0","0","Dakar"
"51607493ec5fc510078a8ddfae39e02a","Dalbandin","","","","","","Pakistan"
"91607493ec5fc510078a8ddfae39e02c","Dalian","","","","","","Chine"
"d1607493ec5fc510078a8ddfae39e02e","Dalj","","","","","","Croatie"
"91607493ec5fc510078a8ddfae39e027","Damas Annex 01","","","","0","0","Damascus"
"11607493ec5fc510078a8ddfae39e028","Damas Annex 02","","","","0","0","Damascus"
"55607493ec5fc510078a8ddfae39e02f","Damascus","","","","33.520801","36.282054","Damascus"
"a1607493ec5fc510078a8ddfae39e086","Damascus Southern Syria","","","","33.523024","36.287043","Damascus"
"9d607493ec5fc510078a8ddfae39e032","Damaturu","","","","11.747692","11.964111","Abuja"
"91607493ec5fc510078a8ddfae39e029","Damazin","","","","11.794127","34.359621","Khartoum"
"19607493ec5fc510078a8ddfae39e030","Damboa","","","","11.154869","12.757892","Maiduguri"
"b0277c8d6953f21074141fba7a07b705","DAMBOA PRIMARY HEALTHCARE CENTER HQ","Maiduguri","","Nigeria | Nigéria","","",""
"e1703c93ec5fc510078a8ddfae39e0ae","Danemark","","","","","","Europe and Central Asia region"
"95e545da78757510a79488cb25b6bab1","Dantzig","","","","","",""
"1d7bb41a413975108e4d535b9d23bf7a","Dapaong","","","","10.89155","0.19208","Lomé"
"f81304415836b61048ee8840d99327b0","Dar Al Amal Hospital HQ","Baalback","","Lebanon | Liban","","",""
"61607493ec5fc510078a8ddfae39e091","Dar Zaghawa","","","","","","Soudan"
"d9607493ec5fc510078a8ddfae39e031","Dar-es-salaam","","","","-6.749788","39.2410508","Nairobi"
"11607493ec5fc510078a8ddfae39e035","Darwin","","","","","","Australie"
"ed607493ec5fc510078a8ddfae39e084","Darwin / Falkland Islands","","","","51.482513","58.573873","London"
"51607493ec5fc510078a8ddfae39e034","Davao","","","","7.077063","125.61302","Manila"
"6d607493ec5fc510078a8ddfae39e08d","Davao-logistics","","","","0","0","Davao"
"af28d15c31b2b610f7c444219b9d3b3a","Dawn (Print) (Pakistan Herald Publications (Pvt) Ltd) HQ","Karachi","Sindh","Pakistan | Pakistan","","",""
"acfe96c8986276d0f7c46c690dfb7c22","Dawn Media Group (Aurora Broadcasting Services Private Limited) HQ","Kararchi","Sindh","Pakistan | Pakistan","","",""
"444cda0c29ae3a145df67e4638dc0035","DAWN Media Group HQ","Karachi","Sindh","Pakistan | Pakistan","","",""
"dd607493ec5fc510078a8ddfae39e03d","Debrecen","","","","47.5057701","21.527268","Hongrie"
"6d7bf41a413975108e4d535b9d23bf55","DEIR EZ-ZOR","","","","35.340552","40.122644","Damascus"
"11607493ec5fc510078a8ddfae39e042","Deir Ezzor","","","","0","0","Damascus"
"ce3e85f037d0200044e0bfc8bcbe5d13","Delaware","Delaware","","USA","38.9108325","-75.5276699","North America"
"71bd961c19fb7654f7c400a2088a2684","Délégation départementale de l'agriculture et du développement rural de Kousseri HQ","kousseri","extreme nord","Cameroon | Cameroun","","",""
"828c0f1244e6b614edc225c264a626dc","Délégation Provinciale de l'Elevage et des Productions Animales du Lac (DPEPAL) HQ","Bol","","Chad | Tchad","","",""
"05dac4f09130f21474143caf562cef3e","DEL_YE","","","","","",""
"dd607493ec5fc510078a8ddfae39e037","Depot Courrier Siege","","","","","","Suisse"
"59607493ec5fc510078a8ddfae39e03a","Depot Documentation Siege","","","","","","Suisse"
"95607493ec5fc510078a8ddfae39e03f","Depot Economat Siege","","","","","","Suisse"
"f3603893ec5fc510078a8ddfae39e0c9","Depot Medical De La Praille, Geneve","","","","","","Suisse"
"ff603893ec5fc510078a8ddfae39e0ca","Depot Secours De La Praille, Geneve","","","","","","Suisse"
"61607493ec5fc510078a8ddfae39e087","Depot Telecom Siege","","","","","","Suisse"
"51607493ec5fc510078a8ddfae39e044","Dera Ismail Khan","","","","31.823759","70.9095","Peshawar"
"59607493ec5fc510078a8ddfae39e03c","Deraa","","","","32.620119","36.102559","Damascus"
"dd607493ec5fc510078a8ddfae39e044","Dessie","","","","","","Éthiopie"
"ade585da78757510a79488cb25b6ba30","Deux-Siciles","","","","","",""
"f207e9961963bed0f7c400a2088a2665","DG VET AND RURAL DEVELOPMENT CONSULTANCY HQ","Bamenda","","Cameroon | Cameroun","","",""
"51607493ec5fc510078a8ddfae39e046","Dhaka","","","","23.797281","90.407608","Dhaka"
"d1607493ec5fc510078a8ddfae39e02b","Dhaka Airport","","","","0","0","Dhaka"
"55607493ec5fc510078a8ddfae39e049","Dhaka Warehouse","","","","0","0","Dhaka"
"11607493ec5fc510078a8ddfae39e047","Dhanni","","","","","","Pakistan"
"91607493ec5fc510078a8ddfae39e048","Dhobley","","","","0.4086431","41.0125132","Mogadishu-Banadir"
"ed607493ec5fc510078a8ddfae39e078","Dhobley","","","","0.40865","41.01253","Somalie-nairobi"
"617bf41a413975108e4d535b9d23bf5b","Dhusamareb","","","","5.5383944","46.3795389","Somalie-nairobi"
"15607493ec5fc510078a8ddfae39e04a","Diana","","","","","","Irak"
"ad607493ec5fc510078a8ddfae39e051","Dif-niger","","","","0","0","Niamey"
"ad607493ec5fc510078a8ddfae39e04e","Diffa","","","","13.315308","12.611259","Niamey"
"3d75214e442e7214edc225c264a62675","Dignity, Danish Institute against Torture HQ","Copenhagen","","Denmark","","",""
"61607493ec5fc510078a8ddfae39e050","Dili","","","","-8.555549","125.580667","Jakarta"
"21607493ec5fc510078a8ddfae39e051","Dimapur","","","","25.915692","93.707284","New Delhi"
"40a5abf7982a721074140e8bd6d43b47","DIOCESE EMERGENCY RESPONSE TEAM (DERT) HQ","Loikaw","Kayah","Myanmar","","",""
"2d607493ec5fc510078a8ddfae39e052","Dipayal","","","","","","Népal"
"5d607493ec5fc510078a8ddfae39e038","Dire Dawa","","","","","","Éthiopie"
"5ee39f5e442ab614edc225c264a626de","Direction de la Sécurisation des Systèmes Pastoraux (DSSP) HQ","NDJAMENA","","Chad | Tchad","","",""
"389eeccabc33b21048ee1fdbfeb97573","Direction des Semences et Plants (DSP-NDJ) HQ","BOL","","Chad | Tchad","","",""
"872980f6292ef6d45df67e4638dc00d9","Direction Générale de l'Administration Pénitentiaire HQ","Bamako","","Mali | Mali","","",""
"07f60a3169677ed074141fba7a07b7d8","Direction Nationale des Services Vétérinaires (DNSV) HQ","Bamako","Mali","Mali | Mali","","",""
"efcfdab28c32f210edc258b3baa18785","Direction régionale de l' agriculture de Mopti HQ","Mopti","","Mali | Mali","","",""
"42b962f68cb2f210edc258b3baa18774","Direction régionale de l' agriculture de San HQ","San","","Mali | Mali","","",""
"d5af88ecb40ff2505df6d7bd6a2ce484","Direction Régionale de l'Agriculture (DRA) de Tombouctou HQ","Tombouctou","","Mali | Mali","","",""
"f5f137ae292eb6d45df67e4638dc005c","Direction Régionale de l'Agriculture, des Ressource Animales et Halieutiques du Goulmou (BF) HQ","Fada N'Gourma","","Burkina Faso | Burkina Faso","","",""
"b025483f1caa7e94b2109fb4be02bef1","Direction Régionale de l'Agriculture, des Ressources Animales et Halieutique du Yaadga HQ","Ouahigouya","","Burkina Faso","","",""
"4db966946876b610edc230a11bb262e7","Direction Regionale de l'hydraulique (DRH) de Kidal HQ","KIDAL","KIDAL","MALI","","",""
"f8f7a6506876b610edc230a11bb26252","Direction Régionale de l'hydraulique (DRH) de Menaka HQ","MENAKA","MENAKA","MALI","","",""
"f45c4498c84b325048ee22fe5982afa0","Direction Régionale de l'Hydraulique (DRH) de San HQ","San","San","Mali | Mali","","",""
"b4e87cb629627ad45df67e4638dc0085","Direction Régionale de l’Agriculture, des Ressources Animales et Halieutique du Yaadga HQ","Ouahigouya","","Burkina Faso | Burkina Faso","","",""
"8cfc50c63cbe7e10b2108f083cbfe0c7","Direction Régionale des Productions et des Industries Animales  de Taoudenni (DRPIA TAOUDENNI) HQ","Taoudenni","","Mali | Mali","","",""
"f3f8584661fe7e105df69f7ec280dd5e","Direction Regionale des Services Vétérinaires de Kidal HQ","Kidal","","Mali","","",""
"fb7f70749543be50f7c44be8747ec068","Direction Regionale des Services Vétérinaires de Taoudeni HQ","Tombouctou","","Mali","","",""
"7cef783c9543be50f7c44be8747ec0e4","Direction Regionale des Services Vétérinaires de Tombouctou HQ","Tombouctou","","Mali","","",""
"20010d6a84440fd0edc2850207094f1e","Directorate of Agricultural Research in the Ministry of Agriculture and Food Security HQ","juba","Central Equatoria State","South Sudan | Soudan du Sud","","",""
"e3236cb0601d3210f7c4f7858d47292b","Directorate of Agriculture HAS HQ","ALHASSAKA","","Syria | Syrie","","",""
"91f08d7c60117210f7c4f7858d472983","Directorate of Agriculture TAT HQ","Tartous","","Syria | Syrie","","",""
"2330bd0995dd3210f7c48c2ecb8cf9c5","Directorate of Health HOM HQ","Homs","","Syria | Syrie","","",""
"bb95b54995117210f7c48c2ecb8cf9a9","Directorate of Health LAT HQ","Lattakia","","Syria | Syrie","","",""
"a5607493ec5fc510078a8ddfae39e058","Djakovica","","","","","","Serbie"
"25607493ec5fc510078a8ddfae39e056","Djibo","","","","14.096048","-1.636184","Ouagadougou"
"21703c93ec5fc510078a8ddfae39e0ad","Djibouti","","","","","","Africa region"
"e5607493ec5fc510078a8ddfae39e057","Djibouti","","","","11.61975","43.14986","Nairobi"
"de60b493ec5fc510078a8ddfae39e086","Djibouti Airport","","","","0","0","Nairobi"
"5e70bc93ec5fc510078a8ddfae39e0c5","DLKZ","","","","","","No Region (FD)"
"ee570a049190fa1074143caf562cefab","DLKZ","","","","","","Europe and Central Asia region"
"a9607493ec5fc510078a8ddfae39e075","Dnipro","","","","48.467361","35.048804","Kyiv"
"a1607493ec5fc510078a8ddfae39e07f","Doboj","","","","","","Suisse"
"6d607493ec5fc510078a8ddfae39e079","Dogdore","","","","","","Tchad"
"21607493ec5fc510078a8ddfae39e078","Doha","","","","25.325265","51.540391","Kuwait City"
"ed607493ec5fc510078a8ddfae39e07a","Dohuk","","","","36.8657","42.988205","Erbil"
"61607493ec5fc510078a8ddfae39e07d","Dolisie","","","","","","Congo - Brazzaville"
"25703c93ec5fc510078a8ddfae39e0c8","Dominique","","","","","","The Americas region"
"2087f46d21277e9048ee3aa99bc6ae5f","Don Bosco Ngangi Centre HQ","Goma","Nord Kivu","Democratic Republic of the Congo | Congo","","",""
"e1607493ec5fc510078a8ddfae39e07e","Donetsk","","","","47.998426","37.824143","Donetsk"
"6d607493ec5fc510078a8ddfae39e076","Donetsk Annex","","","","0","0","Donetsk"
"e5703c93ec5fc510078a8ddfae39e0c9","Donetsk-Luhansk","","","","","","Europe and Central Asia region"
"15430f96ed82f110a794a59be27227fa","Donetsk-luhansk Support","","","","0","0","Donetsk"
"21607493ec5fc510078a8ddfae39e080","Dongo Equateur","","","","2.455454","20.12969","Kinshasa"
"29607493ec5fc510078a8ddfae39e074","Dongola","","","","19.1524531","30.4687603","Khartoum"
"ad607493ec5fc510078a8ddfae39e080","Dorein","","","","6.620831","33.283448","Juba"
"a1607493ec5fc510078a8ddfae39e07c","Dori","","","","14.0289002","-0.0359524","Ouagadougou"
"21607493ec5fc510078a8ddfae39e082","Douala","","","","4.052595","9.762004","Yaoundé"
"69607493ec5fc510078a8ddfae39e073","Dovala Airport","","","","0","0","Yaoundé"
"6d607493ec5fc510078a8ddfae39e083","Drvar","","","","","","Bosnie-Herzégovine"
"51607493ec5fc510078a8ddfae39e037","Dubai","","","","","","Pas de Pays (FD)"
"91607493ec5fc510078a8ddfae39e036","Dubai","","","","24.893511","55.069326","Kuwait City"
"ed607493ec5fc510078a8ddfae39e08e","Dubai Airport","","","","0","0","Kuwait City"
"6d607493ec5fc510078a8ddfae39e088","Dubrovnik","","","","","","Croatie"
"6d607493ec5fc510078a8ddfae39e08a","Dundo","","","","-7.376815","20.831718","Pretoria"
"e9607493ec5fc510078a8ddfae39e089","Dungu","","","","3.606609","28.564752","Kinshasa"
"2d607493ec5fc510078a8ddfae39e08b","Durban","","","","","","Afrique du Sud"
"ed607493ec5fc510078a8ddfae39e082","Durres","","","","","","Albanie"
"ed607493ec5fc510078a8ddfae39e087","Dusamareb","","","","","","Suisse"
"ad607493ec5fc510078a8ddfae39e08c","Dushanbe","","","","38.584871","68.784209","Tachkent"
"a1607493ec5fc510078a8ddfae39e090","Dushanbe Airport","","","","0","0","Tachkent"
"e9607493ec5fc510078a8ddfae39e093","East African Transit Stock","","","","","","Kenya"
"9670bc93ec5fc510078a8ddfae39e0f4","East Asia, South-East Asia and the Pacif","","","","","",""
"6d607493ec5fc510078a8ddfae39e092","East London","","","","","","Afrique du Sud"
"9270bc93ec5fc510078a8ddfae39e0f6","Eastern Africa","","","","","",""
"5270fc93ec5fc510078a8ddfae39e011","Eastern Europe and Central Asia","","","","","",""
"bc2ed37d1cb67e10edc2cc259ede5f72","Ecole Nationale des Auxilliaires Médicaux de Lomé HQ","Lome","","Togo","","",""
"adf39474fc6be65057be12e3ce1d88f7","Egypt","","","","","","Near and Middle East region"
"a5703c93ec5fc510078a8ddfae39e0cf","Egypte","","","","","","Near and Middle East region"
"8d0ee3ef6415721048eed032f5a5551c","Ekona Medicalised Health Centre HQ","Ekona","","Cameroon | Cameroun","","",""
"e5607493ec5fc510078a8ddfae39e0a5","El Basan","","","","","","Albanie"
"e1607493ec5fc510078a8ddfae39e0a7","El Obeid","","","","","","Soudan"
"65607493ec5fc510078a8ddfae39e0a6","Eldoret","","","","","","Kenya"
"61607493ec5fc510078a8ddfae39e0a8","Elwak","","","","","","Kenya"
"dbf4173a0a0a0a65008cdd5be3306062","Emea","","","","","",""
"51703c93ec5fc510078a8ddfae39e004","Émirats arabes unis","","","","","","Near and Middle East region"
"ed607493ec5fc510078a8ddfae39e0a8","Entebbe","","","","0.051241","32.459876","Juba"
"21607493ec5fc510078a8ddfae39e096","Entebbe Airport","","","","0","0","Kampala"
"6d607493ec5fc510078a8ddfae39e0a9","Entebe","","","","","","Ouganda"
"21703c93ec5fc510078a8ddfae39e0cd","Équateur","","","","","","The Americas region"
"ed607493ec5fc510078a8ddfae39e0aa","Equatoria","","","","4.8419","31.6025","Juba"
"21607493ec5fc510078a8ddfae39e0ad","Erbil","","","","36.193588","44.030021","Baghdad"
"6d607493ec5fc510078a8ddfae39e094","Erbil Annex","","","","36.145931","43.9751","Erbil"
"ed607493ec5fc510078a8ddfae39e096","Erbil-bagdad","","","","0","0","Baghdad"
"29607493ec5fc510078a8ddfae39e0a4","Erbil-logistics","","","","36.25089","43.98672","Erbil"
"e1607493ec5fc510078a8ddfae39e0ae","Erevan","","","","40.2040084","44.5232874","Erevan"
"a1607493ec5fc510078a8ddfae39e0af","Erevan Workshop","","","","0","0","Erevan"
"be70d0fcfc2be65057be12e3ce1d880b","Eritrea","","","","","","Africa region"
"2d703c93ec5fc510078a8ddfae39e0d1","Érythrée","","","","","","Africa region"
"25607493ec5fc510078a8ddfae39e0b0","ESAP follow-up","","","","0","0","Pas de Pays (FD)"
"4ec3fdb437d0200044e0bfc8bcbe5d9d","Escondido","Escondido","","USA","33.1192068","-117.086421","California"
"ed703c93ec5fc510078a8ddfae39e0d2","Espagne","","","","","","Europe and Central Asia region"
"e1703c93ec5fc510078a8ddfae39e0ce","Estonie","","","","","","Europe and Central Asia region"
"9670bc93ec5fc510078a8ddfae39e066","Eswatini","","","","","","Africa region"
"61e585da78757510a79488cb25b6ba76","Etat libre d'Orange","","","","","",""
"12e5c5da78757510a79488cb25b6baba","Etats romains","","","","","",""
"9270bc93ec5fc510078a8ddfae39e0ab","États-Unis","","","","","","The Americas region"
"3d707c93ec5fc510078a8ddfae39e0c9","États-Unis - Mariannes-du-Nord","","","","","","The Americas region"
"4670bc93ec5fc510078a8ddfae39e020","Etats-Unis - Porto Rico","","","","","","The Americas region"
"7a70d0fcfc2be65057be12e3ce1d880c","Ethiopia","","","","","","Africa region"
"e1607493ec5fc510078a8ddfae39e0b1","Ethiopia Center","","","","","","Éthiopie"
"d1c3656f21d3fa5048ee3aa99bc6ae21","Ethiopia Electric Utility Nekemte Region HQ","Nekemte","Oromia","Ethiopia | Éthiopie","","",""
"a1703c93ec5fc510078a8ddfae39e0d4","Éthiopie","","","","","","Africa region"
"f630b9da19a3bed0f7c400a2088a269d","ETS CABINET VETERINAIRE LEBON VETO HQ","Mora","","Cameroon | Cameroun","","",""
"da5e29d619a3bed0f7c400a2088a260f","ETS CABINET VETERINAIRE WIN’S VET HQ","Mokolo","","Cameroon | Cameroun","","",""
"605f295a19a3bed0f7c400a2088a26ca","ETS CABINET VETO LOGONE-ET-CHARI HQ","Kousseri","","Cameroon | Cameroun","","",""
"3f603893ec5fc510078a8ddfae39e0e0","EUR Quick Office","","","","0","0","Belgrade"
"e1f3d474fc6be65057be12e3ce1d8827","Europe (regional)","","","","","","Europe and Central Asia region"
"de70fc93ec5fc510078a8ddfae39e011","Europe and Central Asia","","","","","",""
"a270fc93ec5fc510078a8ddfae39e01a","Europe and Central Asia region","","","","","",""
"61607493ec5fc510078a8ddfae39e0b2","Europe Regional","","","","0","0","Europe Regional"
"7150a11b44ae7e14edc225c264a62633","Faculty of Applied Medical Sciences (FAMS) HQ","Sanaa","Sanaa","","","",""
"69607493ec5fc510078a8ddfae39e0ba","Fada N'Gurma","","","","12.0622592","0.3623659","Ouagadougou"
"a1607493ec5fc510078a8ddfae39e0b6","Faizabad","","","","37.115791","70.571243","Kabul"
"61607493ec5fc510078a8ddfae39e0b7","Fangak","","","","9.099483","31.0608823","Bor"
"e1607493ec5fc510078a8ddfae39e0b8","Farah","","","","32.375266","62.118088","Kabul"
"a1607493ec5fc510078a8ddfae39e0b4","Faranah","","","","10.041312","-10.740616","Conakry"
"8ee5c5da78757510a79488cb25b6babb","Faroe Islands (the)","","","","","",""
"81afb96e2157725048ee3aa99bc6aef1","Federal Ministry of Agriculture & Irrigation HQ","Khartoum","Khartoum","Sudan | Soudan","","",""
"29607493ec5fc510078a8ddfae39e0bb","Fergana","","","","","","Kirghizistan"
"69703c93ec5fc510078a8ddfae39e0f0","Fidji","","","","","","Asia and the Pacific region"
"b3e4eea0954f7a50f7c44be8747ec03b","FILLES DE LA CHARITÉ DE SAINT VINCENT DE PAUL HQ","Port-au-Prince","","Haiti | Haïti","","",""
"21607493ec5fc510078a8ddfae39e0b5","Finance and Administration Division","","","","0","0","Geneva"
"a5703c93ec5fc510078a8ddfae39e0ef","Finlande","","","","","","Europe and Central Asia region"
"7d607493ec5fc510078a8ddfae39e0bd","Fizi","","","","-4.2968886","28.9412606","Bukavu"
"31607493ec5fc510078a8ddfae39e0bf","Florencia","","","","1.618136","-75.610279","Bogota"
"8e3e85f037d0200044e0bfc8bcbe5d14","Florida","Florida","","USA","37.09024","-95.712891","North America"
"8a5615208c03ba50edc258b3baa1875f","FONTAINE DAVID BERNARD CLAUDE HQ","Port-au-Prince","","Haiti | Haïti","","",""
"1605222a69973a5074141fba7a07b762","Forensic Medicine Authority -Khartoum HQ","Omdurman","Khartoum","Sudan | Soudan","","",""
"b5607493ec5fc510078a8ddfae39e0c1","Formation","","","","0","0","Formation"
"39607493ec5fc510078a8ddfae39e0c3","Fort Portal","","","","","","Ouganda"
"79607493ec5fc510078a8ddfae39e0c2","Fortaleza","","","","-3.7362043","-38.4902565","Brasilia"
"6031f467854047d0b210b11f4b121bf4","FOYER EK'ABANA HQ","Bukavu","","Democratic Republic of the Congo | Congo","","",""
"a1703c93ec5fc510078a8ddfae39e0f4","France","","","","","","Europe and Central Asia region"
"42707c93ec5fc510078a8ddfae39e0e2","France - Nouvelle-Calédonie","","","","","","Europe and Central Asia region"
"8670bc93ec5fc510078a8ddfae39e01a","France - Tahiti","","","","","","Europe and Central Asia region"
"dde545da78757510a79488cb25b6bae2","Francfort","","","","","",""
"b5607493ec5fc510078a8ddfae39e0c4","Francistown","","","","","","Botswana"
"35607493ec5fc510078a8ddfae39e0c5","Freetown","","","","8.486402","-13.267551","Conakry"
"b1607493ec5fc510078a8ddfae39e0c6","Freetown-radio","","","","","","Sierra Leone"
"b9607493ec5fc510078a8ddfae39e0ca","Gaberone","","","","","","Botswana"
"65703c93ec5fc510078a8ddfae39e0f5","Gabon","","","","","","Africa region"
"35607493ec5fc510078a8ddfae39e0c9","Gagnoa","","","","6.132019","-5.937975","Abidjan"
"35607493ec5fc510078a8ddfae39e0cd","Gagra","","","","","","Géorgie"
"7d607493ec5fc510078a8ddfae39e0e2","Gali","","","","42.628601","41.73483","Tbilissi"
"31607493ec5fc510078a8ddfae39e0cf","Galkayo","","","","","","Somalie"
"35607493ec5fc510078a8ddfae39e0f5","Galkayo","","","","6.777849","47.4196957","Somalie-nairobi"
"b5607493ec5fc510078a8ddfae39e0cc","Gambella","","","","8.15823","34.30297","Addis Abeba"
"e9707c93ec5fc510078a8ddfae39e020","Gambie","","","","","","Africa region"
"3d607493ec5fc510078a8ddfae39e0d0","Ganda","","","","","","Angola"
"fd607493ec5fc510078a8ddfae39e0e3","Ganyiel","","","","7.4053716","30.472266","Juba"
"bd607493ec5fc510078a8ddfae39e0d1","Gao","","","","16.25623","-0.0393611","Bamako"
"39607493ec5fc510078a8ddfae39e0cb","Gardez","","","","","","Afghanistan"
"b1607493ec5fc510078a8ddfae39e0ce","Garissa","","","","","","Suisse"
"bd607493ec5fc510078a8ddfae39e0cf","Garm","","","","","","Tadjikistan"
"f5607493ec5fc510078a8ddfae39e0d5","Garoua","","","","9.3255553","13.3743029","Maroua"
